target,High,Low,Open,Close,Volume,Adj Close,Ativo Total,Ativo Circulante,Caixa e Equivalentes de Caixa AC,Aplicações Financeiras AC,Contas a Receber AC,Estoques AC,Tributos a Recuperar AC,Outros Ativos Circulantes AC,Ativo Realizavel Longo Prazo,Contas a Receber ACLP,Tributos Diferidos ACLP,Outros Ativos Não Circulantes ACLP,Investimentos,Imobilizado,Intangível,Passivo Total,Passivo Circulante,Obrigações Sociais e Trabalhistas PC,Fornecedores PC,Obrigações Fiscais PC,Empréstimos e Financiamentos PC,Outros PC,Passivo Não Circulante,Empréstimos e Financiamentos PNC,Outros PNC,Tributos Diferidos PNC,Provisões PNC,Participação dos Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Lucros,Lucros/Prejuízos Acumulados
Bad,38.310001373291016,27.88999938964844,28.34000015258789,34.459999084472656,101368300.0,26.45778147379557,292741349.0,55177933.0,15878774.0,1670624.5231971615,13898533.0,10171282.0,4617143.0,10612199.0,5852438.323343352,599090.0,10463103.0,11544591.0,8835314.0,189677339.0,15905149.0,292741349.0,26674020.0,2669837.0,8896467.0,3650127.0,6853020.0,2060894.0485625167,97475584.0,58971451.0,9258391.31178236,6927715.0,31428272.0,3135394.0,165456326.0,74999996.0,-789637.0,70611673.0,10678006.0
Bad,108.40699768066406,87.89720153808594,91.4770965576172,105.59700012207031,22140475.666666668,92.95738983154295,34237985.0,15886152.0,6002374.0,23099.908988942345,3144168.0,5675913.0,834398.0,39075.0,4167002.8492810563,661229.0,1047162.0,2607452.0,371284.0,8294592.0,4953120.0,34237985.0,13675268.0,710340.0,5768612.0,577536.0,5047181.0,1305063.0,9205310.0,5123637.0,1696715.0,1136274.0,794510.0,2612055.0,8745349.0,6711123.0,242132.0,1555519.0,236575.0
Bad,36.560001373291016,29.35000038146973,35.20000076293945,36.47999954223633,16514966.666666664,28.969853719075516,27058456.04255199,8125791.233999516,4461482.0,329773.12168503663,3998456.0,6220345.0,1132206.6301955343,329229.0,4184077.9626093837,497063.0,1417094.0170708203,2839615.0,185791.78992124027,5431725.593169039,997882.0,27058456.04255199,4951546.0,497923.4485387025,2180336.0,713964.0,1360789.0,648284.0,5044908.297111052,2896298.969661561,4855763.0,861204.8888381785,575724.0,40737.01303201047,8622565.0,6881998.0,-69861.0,104142.0,2282031.0
Bad,24.78000068664551,20.170000076293945,23.059999465942386,20.280000686645508,108021721.33333331,18.60832913716634,42931610.0,13403304.0,1078466.0,1341211.0,3823810.0,6614218.0,1171836.3392850216,545599.0,4134227.0701947333,193669.0,1416007.0,1362189.0,1307064.0,16027040.0,9196142.0,42931610.0,5611643.0,372501.0,2387699.0,639383.0,1728521.0,466150.0,16933772.0,12506301.0,924320.0,1975539.0,1527611.0,1121662.0,19264534.0,15651352.0,144488.0,5057367.0,390803.0
Bad,27.309999465942386,21.729999542236328,24.75,24.60000038146973,18278054.33333333,23.32463836669922,4910968.0,882855.0,238905.0,400173.0,186650.0,5935.0,27951.0,16810.0,4163483.938479884,71575.0,40214.0,8397.0,3660875.0,19970.0,105044.0,4910968.0,511373.0,20883.0,40654.0,23163.0,337240.0,89433.0,1905790.0,1739126.0,4326.0,70845.0,14419.0,6617.0,2487188.0,1231313.0,473382.0,782493.0,109693.67409982318
Bad,14.09000015258789,10.739999771118164,12.920000076293945,12.890000343322756,77737000.0,11.035093625386558,29327440.0,11397069.0,5427870.0,802151.8582876592,3429189.0,306619.0,1607245.0,264240.0,4144519.69308075,32520.0,948743.0,2018978.0,3086172.651591227,8393996.0,6418922.0,29327440.0,7108018.0,261460.0,4262636.0,650678.0,1248490.0,630978.0,6999562.0,5136548.0,726401.0,418056.0,718557.0,144789.41580723596,15219862.0,9859071.0,1219250.0,3053451.0,1086076.0
Bad,10.325599670410156,8.694210052490233,9.099169731140137,9.834710121154783,101393190.33333331,4.83771292368571,2228907.0,1441844.0,242212.0,256147.81672825705,838260.0,337473.0,22084.0,89621.66071600698,4139365.585806775,5428.0,68047.0,23599.0,63.0,453996.0,235930.0,2228907.0,755123.0,65042.0,289480.0,118906.0,145461.0,83991.0,456839.0,372383.0,51132.0,150389.55354970842,33324.0,104996.72766169481,1016945.0,413725.0,183845.0,297030.0,123737.0
Bad,12.880000114440918,9.100000381469727,9.100000381469727,10.920000076293944,317979800.0,10.730072975158693,25376778.0,6749345.0,1141052.0,421497.0,1741954.0,2971493.0,190826.9346389057,473349.0,5394364.877297591,258494.0,3029743.0,859127.0,1092905.0,12669891.0,672190.0,25376778.0,2325040.0,212949.0,1107295.0,83861.0,23372.0,777621.0,7756145.0,5648767.0,89243.0,2415384.9583018264,1883882.0,1379751.0,13915842.0,13200295.0,315910.0,202207.0,146806.0
Bad,50.45000076293945,41.18999862670898,47.69070053100586,42.09000015258789,50618663.0,34.062405268351235,13890000.0,8714000.0,2973000.0,1482580.1331472455,1982000.0,2779000.0,552000.0,355000.0,4154818.660612377,79000.0,186000.0,1791000.0,155000.0,1384000.0,1071000.0,13890000.0,7660000.0,344000.0,3005000.0,424000.0,3094000.0,717000.0,1712000.0,515000.0,652000.0,28000.0,517000.0,129759.0694352083,4518000.0,2895000.0,501000.0,893000.0,231000.0
Bad,9.34000015258789,6.449999809265138,7.070000171661378,9.220000267028807,41516766.66666666,7.458332538604736,11837294.796531154,6476496.0,2035252.0,1027794.872461209,2140442.0,1835312.0,167603.9422497962,465490.0,4175162.6836335054,376570.0,137217.8181419836,485800.0,4449.0,4839461.0,1862771.0,11837294.796531154,4660970.0,160736.20630247387,1472595.0,400266.0,2437396.0,350713.0,4801420.0,3439714.0,426715.0,275107.4351808253,765921.0,-3517.0,4942721.0,4495581.0,762340.0,18696.0,5887.0
Bad,12.890000343322756,8.899999618530273,11.859999656677244,9.09000015258789,110956600.0,6.566845734914143,54216745.0,18788336.0,12272870.0,654705.9286110114,2467511.0,3321737.0,1199029.776094288,726218.0,4145858.835240843,1326709.0672757986,2977273.0,1662675.0,10362962.0,19352533.0,927183.0,54216745.0,6720191.0,204729.0,1704287.0,254382.0,2934549.0,725258.9395491094,39093932.0,28241140.0,4113816.282421555,242434.0,1420306.0,394355.0,8008266.0,4540000.0,30.0,3130543.0,521795.0
Bad,26.040000915527344,19.040000915527344,19.6299991607666,23.95000076293945,61346064.33333334,18.476051330566406,12324213.296505088,7917485.0,736542.0,431599.2728064934,4134713.0,3046230.0,116393.5119942114,87369.67558724196,4171085.0287642353,2960607.0,6961.235208982529,26213.0,5809.0,159736.0,95447.0,12324213.296505088,3929915.0,122660.89574188899,209799.0,342414.0,754014.0,2424297.0,2971349.0,2226109.0,202714.0,60989.7826933232,542526.0,320597.0,4380731.0,2549010.0,53813.0,1270878.0,517723.0
Bad,26.40999984741211,21.336700439453125,21.75,24.443300247192386,46861700.0,22.374445597330734,8724975.0,1442779.0,145357.0,925503.0,245011.0,37474.0,33336.0,56098.0,4155227.6472140187,86213.0,13445.0,143910.0,6390804.0,28048.0,353102.0,8724975.0,679949.0,117190.76595397132,118891.0,34536.0,283290.0,92881.0,2906118.0,2602877.0,127485.0,175756.0,44972.80943596277,10383.0,5128525.0,2944514.0,854578.0,1270179.0,59254.0
Bad,8.336460113525389,6.25462007522583,7.663730144500732,7.354629993438723,97845641.0,5.476968288421631,9920522.0,5436558.0,1130962.0,316174.77755218116,2232606.0,1656269.0,123224.0,293497.0,4138105.484228007,2001009.0,790.319922619653,78216.0,633495.0,78058.0,48037.0,9920522.0,2389426.0,114896.0,174270.0,32801.0,599322.0,1434451.0,3109900.0,2087680.0,838891.0,66900.0,116429.0,268491.0,4152705.0,3198236.0,33076.0,840442.0,80951.0
Bad,23.76000022888184,19.229999542236328,22.440000534057614,22.13999938964844,19976200.0,19.42673937479655,53596406.0,18184722.0,1664368.0,1500610.0,4773468.0,9365626.0,880012.0,638.0,4174175.1150909592,193016.0,2242802.0,1461633.0,1711873.0,18406941.0,11311573.0,53596406.0,9563453.0,627799.0,3527407.0,658280.0,4276945.0,445657.0,17589197.0,11907496.0,1797980.0,1812897.0,2070817.0,16598777.0,9844979.0,6881998.0,-69861.0,3354293.0,267901.0
Bad,24.61000061035156,18.049999237060547,24.399999618530273,18.899999618530273,123830333.33333331,18.8592529296875,628027752.0,116320633.0,26318336.0,19668449.0,22587245.0,30159057.0,11884001.0,4029610.0,6036569.477461064,5488113.0,18407311.0,11061074.0,11864898.0,373934588.0,82293416.0,628027752.0,62912119.0,3436238.0,22352372.0,11034226.0,17610772.0,6349630.0,226226668.0,161564475.0,1239518.0,34821095.0,28381944.0,2113094.0,336775921.0,205392151.0,644488.0,122611712.0,5247747.0
Bad,9.4399995803833,5.829999923706055,6.050000190734862,8.539999961853027,93368200.0,8.1866668065389,23823440.0,9359113.0,1076820.0,2400140.0,1302906.0,2526827.0,1025496.0,315755.0,4132738.5872226097,2092244.270012051,1443536.0,1336659.0,13195.0,7315085.0,4354956.0,23823440.0,6673099.0,483685.0,2783120.0,171246.0,2517245.0,703338.0,13731128.0,9162817.0,2963910.0,1415676.0,188725.0,164813.0,3254401.0,3986518.0,-19222.0,38122.0,-1259861.0
Bad,44.18230056762695,39.80649948120117,42.37030029296875,42.80400085449219,2808150.666666666,18.761199315389,2086803.0,1538476.0,82301.0,639017.653128673,639964.0,504657.0,61455.59308110533,311554.0,4168794.3142407374,465.0,183868.50319482363,320250.0,2195.0,189041.0,36376.0,2086803.0,1439776.0,9962.54454273464,700709.0,172481.0,250767.0,304686.0,300796.0,57088.0,23618.0,111393.57736115699,220090.0,15276.96789614673,346231.0,671033.0,52378.0,33556.0,-410925.0
Bad,21.42410087585449,18.80290031433105,20.09600067138672,19.14739990234375,5414258.333333333,17.379199981689453,2825327.0,1041299.0,15334.0,927574.0,75206.0,1828.4114358363847,15099.0,6153.0,4166761.3389789355,31358.0,9590.0,4864.0,1593087.0,10551.0,108158.0,2825327.0,197071.0,10124.0,16390.0,18981.0,103573.0,48003.0,1083300.0,877723.0,28757.0,2643.0,60389.0,178.0,1544778.0,823859.0,453470.0,192982.0,74467.0
Bad,9.092479705810547,7.248869895935059,8.434410095214844,7.635670185089111,152513472.33333334,2.973145643870036,3177783.0,2040959.0,211041.0,589805.1170002173,1823006.0,334214.2684387834,42962.49680459736,6912.0,4129591.5429410487,752369.0,79739.2083975579,26962.886326672673,12.0,326742.0,57701.0,3177783.0,1463675.0,83422.38195436077,125415.0,266654.0,269812.4205670928,1071606.0,567033.0,453995.9050308182,3992.0,5281.462343254023,563041.0,10698.687962109192,1147075.0,100000.0,5306.0,163836.0,877933.0
Bad,25.38999938964844,14.020000457763672,15.0,23.04999923706055,60933433.33333334,16.889998753865562,8863939.0,5164840.0,837424.0,1348943.4901847988,2438605.0,1888811.0,307704.7853546659,311127.36472861026,4152423.027208256,3018119.0,354217.8616529696,37518.0,11119.0,124435.0,128802.0,8863939.0,3164301.0,83995.04864425311,232607.0,193259.0,388973.0,2115020.0,2809495.0,2457939.0,162253.0,68442.18367772386,189303.0,195507.0,2694636.0,1399165.0,36480.0,740436.0,521631.0
Bad,10.543600082397461,7.775209903717041,8.135540008544924,10.543600082397461,121208035.33333331,4.3137736320495605,1905562.0,1404589.0,399221.0,501842.13115025003,641468.0,314362.0,38884.854129347004,49538.0,4126256.473356541,3689.525033839128,67295.52398458128,95611.0,63.0,364293.0,41006.0,1905562.0,829365.0,84115.80611918507,241612.0,64754.0,388529.0,89683.0,99401.0,28658.0,34495.0,77112.87819588002,36248.0,57455.549879885424,976796.0,405377.0,169102.0,220023.0,184859.0
Bad,7.480000019073486,5.269999980926514,6.519999980926514,5.710000038146973,54402200.0,6.140000025431316,20322408.0,9326185.0,3382278.0,2322213.0,388130.0,1211746.0,1223954.0,683072.0,4145875.690298237,1481673.1010046988,2336562.0,1865790.0,19280.0,4038325.0,2735481.0,20322408.0,4742165.0,369484.0,1632321.0,191339.0,1354937.0,1194084.0,12580758.0,10523190.0,1584052.0,386039.0,87477.0,206074.0,2793412.0,7319467.0,184642.0,34573.0,-4477236.0
Bad,49.63759994506836,44.05699920654297,47.7869987487793,47.18939971923828,25938726.0,29.95917828877767,12441656.0,8734040.0,2287901.0,23270.0,2328323.0,3093286.0,702877.0,245925.0,4161947.0873804265,132702.0,645602.0,1218163.0,99670.0,1071192.0,149564.0,12441656.0,7609029.0,443078.0,3049920.0,433334.0,2631723.0,207979.0,1668916.0,1022467.0,427423.0,3171.0,215855.0,26028.0,3137683.0,2895453.0,44810.0,15059.0,182361.0
Bad,14.100000381469727,10.190999984741213,14.100000381469727,11.281900405883787,68867362.66666667,7.356976509094237,5312399.0,3889412.0,1205545.0,89617.75189011957,1745588.0,883246.0,119822.53328981317,55033.0,4149429.9832113828,1238502.0,146542.08298819247,45653.0,23495.0,24838.0,21481.0,5312399.0,1340515.0,187546.39373969164,96639.0,19514.0,372377.0,763844.0,1321750.0,1002268.0,285303.0,125004.20517363527,34179.0,133558.0,2516576.0,1917597.0,12646.0,463711.0,122622.0
Bad,56.36000061035156,45.290000915527344,45.4000015258789,55.31999969482422,47100700.0,54.26291910807291,43126497.0,19075277.0,5773267.0,792218.0,3143918.0,5378452.0,1163602.0,1249562.0,4161547.2270270297,175331.0,1212175.0,2953957.0,84738.0,11710786.0,6627754.0,43126497.0,13572057.0,251306.0,6731766.0,403027.0,4164277.0,1146152.0,16859680.0,14445070.0,1020283.0,149299.0,1245029.0,308801.0,12385959.0,12460471.0,-688516.0,1797837.0,-6128.0
Bad,8.954649925231934,6.300069808959961,6.836440086364746,7.463719844818115,65140314.0,5.795271237691242,10383298.0,5695236.0,1038215.0,606599.7057908617,2301394.0,1907127.0,212644.0,235856.0,4149365.600306018,1853330.0,71108.24357069936,102324.0,856196.0,78536.0,74587.0,10383298.0,2604076.0,129832.0,251334.0,70666.0,990661.0,1128325.0,3017953.0,1576766.0,1255753.0,57361.0,128073.0,280832.0,4480437.0,3507206.0,35352.0,320571.0,617308.0
Bad,16.819999694824222,11.760000228881836,16.149999618530273,12.5,197261466.66666663,12.745566685994469,31223044.0,6734472.0,2277503.0,2853407.0,913359.0,959933.0049651281,116424.0,538338.0,3944498.6294189184,1724930.0,827065.0,3514240.0,1076469.0,1063370.0,15787610.0,31223044.0,5433212.0,239910.0,560475.0,333677.0,3219744.0,356583.0,16848890.0,14104829.0,1714309.0,508713.0,473692.0,331705.0,8609236.0,6022942.0,13992.0,1803834.0,446751.0
Bad,15.949999809265135,13.210000038146973,13.220000267028807,15.289999961853027,47187966.66666666,13.095428466796875,9652269.0,6022650.0,98521.0,913952.0,1688398.0,3237486.0,19186.0,54461.0,4155475.0464147995,582382.0,158439.1076266684,228486.0,922090.0,60445.0,35811.0,9652269.0,2245877.0,40626.0,136587.0,102433.0,1266665.0,587269.0,1371249.0,878304.0,1082673.962751104,25291.0,467654.0,356654.0,5678489.0,3395744.0,-43853.0,2434070.0,-51283.0
Bad,29.49740028381348,25.05389976501465,27.07589912414551,25.46330070495605,6268431.666666668,24.34598859151205,4069742.0,1422810.0,1281906.0,856207.1013423159,94875.0,4433.0,31698.0,6137.0,4166585.7931071725,66967.0,17889.0,56264.0,2250622.0,21071.0,109039.0,4069742.0,367079.0,23497.0,16817.0,17460.0,180950.0,128355.0,1875347.0,1734964.0,21171.0,39231.0,33508.0,4399.0,1822917.0,823859.0,467244.0,484486.0,47328.0
Bad,17.864999771118164,11.095000267028807,12.899999618530273,15.600000381469727,100020466.66666669,13.575650215148926,14844056.0,7019683.0,2210412.0,1491155.0,1269715.0,1458856.0,325287.0,264258.0,4130724.296038878,28065.63683792705,409100.0,815687.0,1114975.82096454,2242473.0,4357113.0,14844056.0,4715001.0,372036.0,1370812.0,631982.0,1951973.0,370920.0,8716500.0,7658947.0,188095.0,397762.0,471696.0,219666.02487542122,1412555.0,427073.0,116566.0,574749.0,413433.0
Bad,29.46999931335449,22.46999931335449,23.739999771118164,29.07999992370605,47666066.66666666,24.589316050211593,34417222.0,3212799.0,1374400.0,573094.5492920412,1657564.0,49757.0,11669.0,119409.0,4151650.9541026265,166683.0,125155.0,280036.0,87405.0,324211.0,29501360.0,34417222.0,3845795.0,374154.0,236626.0,329185.0,1595718.0,632003.0,15439952.0,10191065.0,4774792.0,58582.22704106189,474095.0,1646678.0577786562,15131473.0,10000000.0,124255.00906272906,4058535.0,1426320.0
Bad,5.320000171661377,3.3499999046325684,5.050000190734863,4.96999979019165,182694433.3333333,4.045477151870728,30983983.0,8542517.0,1671342.0,949701.0,1380296.0,3910490.0,788690.5209002772,630688.0,4383573.352571135,134118.0,2134632.0,1097975.0,1155951.0,15492069.0,2366918.0,30983983.0,5048230.0,280196.0,2235161.0,133509.0,1723392.0,395821.0,7445663.0,5407824.0,248790.0,237675.7699666653,1789049.0,2045532.0,16444557.0,12150000.0,320900.0,3831060.0,-240982.0
Bad,29.79170036315918,24.8125,25.125,28.21669960021973,99290280.0,22.20452690124512,27846506.0,11094686.0,1228552.0,12724.036826653135,9866134.0,1459124.7615513664,137466.59560963113,162013.7842306541,4139405.2953413585,32837.0,940910.0,1411937.0,94831.0,628976.0,13571716.0,27846506.0,6695495.0,197905.59719070443,1977565.0,586607.0,3003162.0,1128161.0,9604733.0,7810497.0,1549991.0924550546,238182.0,1539482.0,3651151.0,7895127.0,3500000.0,-71382.0,4455809.0,904450.9894227899
Bad,19.26000022888184,15.619999885559082,16.950000762939453,16.940000534057614,109594366.66666669,15.148984909057615,23853494.0,4298073.0,2708507.0,1691547.2396028084,1054359.0,2954032.108976866,142446.0,320775.0,4133861.1693057027,1264363.0,676264.0,3376690.0,1251846.0,1083197.0,11595794.0,23853494.0,6762448.0,192787.0,346120.0,247501.0,5102361.0,670584.0,12364975.0,9844780.0,1559293.0,273070.0,558663.0,225274.0,4500797.0,2025342.0,14218.0,628340.0,1544381.0
Bad,32.28969955444336,21.66670036315918,24.52580070495605,27.02869987487793,13304158.333333336,24.907400131225586,6899414.0,3970224.0,290125.0,1658087.0,840950.0,898303.0,197681.0,55854.0,4157708.971064184,63908.8526404858,414094.0,290852.0,1383553.6500402344,366826.0,1857016.0,6899414.0,2314953.0,52470.0,1472668.0,19238.0,689254.0,81323.0,2393322.0,2297004.0,56185.0,86696.85553479037,40133.0,123565.77408751172,2191139.0,1198991.0,1489683.0,491785.71865349927,-497001.0
Bad,7.320000171661378,5.869999885559082,6.489999771118164,7.320000171661378,40720966.66666666,6.8666666348775225,21301801.0,9738648.0,1213572.0,3188781.0,924998.0,1759871.0,2089129.0,442676.0,4150739.062721658,1985689.0750883422,2227316.0,1981430.0,21064.0,4489952.0,2843389.0,21301801.0,6021169.0,251071.0,2354072.0,312131.0,1858127.0,1245768.0,12645920.0,10600854.0,1705151.0,251088.0,88828.0,242178.0,2392532.0,7319467.0,181224.0,38362.0,-4721299.0
Bad,11.81999969482422,9.15999984741211,9.15999984741211,11.649999618530273,67474466.66666667,8.805243810017904,22578483.0,7430968.0,1773727.0,426.0,3412684.0,377363.0,967976.0,151932.0,4147584.487811118,83096.0,1456345.0,1216382.0,2768395.017574428,6554978.0,5724938.0,22578483.0,5535244.0,163860.0,2692296.0,895166.0,1073451.0,384160.0,3808594.0,2536533.0,652077.0,110535.0,509449.0,1249628.8385125059,13234646.0,9839770.0,382590.0,2735847.0,276439.0
Bad,7.480000019073486,5.269999980926514,6.519999980926514,5.710000038146973,54402200.0,6.140000025431316,20322408.0,9326185.0,3382278.0,2322213.0,388130.0,1211746.0,1223954.0,683072.0,4145875.690298237,1481673.1010046988,2336562.0,1865790.0,19280.0,4038325.0,2735481.0,20322408.0,4742165.0,369484.0,1632321.0,191339.0,1354937.0,1194084.0,12580758.0,10523190.0,1584052.0,386039.0,87477.0,206074.0,2793412.0,7319467.0,184642.0,34573.0,-4477236.0
Bad,46.29999923706055,39.77000045776367,39.77000045776367,42.900001525878906,81063633.33333333,31.99783134460449,242568102.0,40794046.0,9010806.0,2166653.7552632284,14324738.0,10155595.0,3622274.0,3680634.0,5541282.633809627,382697.0,3917462.0,5222046.0,15816422.0,157088924.0,17959670.0,242568102.0,19872121.0,1380149.0,8493405.0,1132588.0,4329547.0,2173126.0949262795,70547087.0,41189224.0,8999175.150759354,10453979.0,18760700.0,3036423.0,149112463.0,74999996.0,1030532.0,68187455.0,6720400.0
Bad,41.90999984741211,32.209999084472656,40.0099983215332,36.4900016784668,107904233.33333331,26.86781120300293,272265085.0,50607919.0,16105087.0,1387283.0,14020866.0,10434050.0,3627827.0,5032808.0,5852017.01231357,362018.0,5013850.0,5213424.0,16601314.0,174360150.0,18655437.0,272265085.0,20958267.0,2151717.0,9227404.0,2438910.0,4134848.0,2173202.0,84719346.0,54487994.0,10177302.0,8215300.0,11674063.0,3079985.0,163507481.0,74999996.0,-454391.0,70266479.0,12088250.0
Bad,19.919700622558594,17.23080062866211,18.82939910888672,18.07360076904297,71317129.33333333,14.863246599833168,17904892.0,1267900.0,350404.0,445787.0,310504.0,4362391.589030328,71534.0,87328.0,4148247.2293805787,169653.0,105524.0,40346.0,16100665.0,10680.0,10899.0,17904892.0,1436806.0,76681.0,67566.0,46969.0,766546.0,250700.0,7653129.0,3737328.0,711097.0,3099777.0,104927.0,626151.0,8188805.0,3459212.0,8839.0,4720754.0,350031.5173622165
Bad,44.95220184326172,30.92779922485352,32.93259811401367,43.98080062866211,11929416.333333336,41.62208557128906,2056344.0,1498280.0,299982.0,554614.0065044453,576491.0,435188.0,38313.449178504794,186619.0,4167147.3977551986,38948.0,81420.9937401077,20605.974009755708,2107.997862887479,85781.0,368183.0,2056344.0,932919.0,37031.87342526601,491620.0,11991.0,397943.0,31365.0,862920.0,847399.0,9813.0,27747.393592449665,4932.0,41032.78997878327,260505.0,181566.0,4845.0,38235.0,35254.0
Bad,14.1899995803833,12.06999969482422,14.020000457763672,14.1899995803833,37320633.333333336,11.902158737182615,19330488.0,4610498.0,2027594.0,156311.52163039264,1840980.0,143109.0,302742.0,296073.0,4159123.2636052077,100722.0,905770.0,2192778.0,1388215.0,7315310.0,2711383.0,19330488.0,3766004.0,88494.54895203815,1161680.0,323925.0,1172468.0,573499.0,6283036.0,4417728.0,562173.0,336352.0,966783.0,1490143.0,7791304.0,4682716.0,129995.0,3065860.0,276757.0
Bad,13.123700141906738,11.112199783325195,12.315199851989744,12.571499824523926,45071095.33333334,8.217315991719563,13500567.0,2886795.0,936456.0,1181913.869884523,1518833.0,42337.0,151089.0,233562.0,4155972.554214625,787928.0,610560.0,353189.0,706354.0,4617451.0,3378544.0,13500567.0,3380087.0,74596.0,1005586.0,265027.0,1403128.0,540499.0,3651704.0,2177054.0,373963.0,379790.0,720897.0,1943314.0,4525462.0,3182716.0,137523.0,1194422.0,64218.0
Bad,20.76000022888184,16.690000534057614,17.149999618530273,20.3700008392334,26584766.66666667,11.530757268269856,34477490.0,8780298.0,2624270.0,236319.0,2163553.0,3015657.0,698879.0,967538.1307007504,4165615.7349114427,419930.0,1136685.0,1444401.0,168275.0,19366273.0,3079182.0,34477490.0,8462150.0,360368.0,5201162.0,390062.0,1724185.0,333790.0,15607055.0,11004301.0,2008565.0,2200538.0,362265.0,18079.0,10390207.0,8043222.0,786727.0,1338908.0,637821.5078277024
Bad,11.0,8.899999618530273,9.050000190734863,10.350000381469727,61389366.66666666,8.790440559387207,6657142.0,1136766.0,605158.0,63147.0,137745.0,796762.1075182183,65456.0,250028.0,4143697.710731494,2312.810744807366,364613.0,196631.0,1048.0,579735.0,4364510.0,6657142.0,1607086.0,56621.0,59598.0,36266.0,1035254.0,36122.0,4401435.0,3916049.0,42899.0,19664.0,422823.0,78637.0,569984.0,360900.0,27082.0,7791.0,174211.0
Bad,20.979999542236328,18.36000061035156,19.09499931335449,18.625,45946733.33333334,14.949953715006508,6646966.0,3636993.0,1124483.0,338720.0,759127.0,947891.0,189783.0,276989.0,4148533.832497087,30968.58352939357,245381.0,656239.0,101234.93753333465,1575172.0,533181.0,6646966.0,2343395.0,183386.0,661962.0,621474.0,808680.0,67893.0,3346570.0,2765112.0,232939.0,24553.82631178905,348519.0,25534.0,931467.0,427073.0,90726.0,457020.0,192419.08358845345
Bad,11.4399995803833,8.510000228881836,9.539999961853027,10.100000381469727,166987466.66666666,9.048194567362467,70843392.0,22907023.0,3596164.0,2251062.0,5660642.0,10190200.0,1144598.0,64358.0,4166270.7641554573,393325.0,3551951.0,1745118.0,1667710.0,23771384.0,16685458.0,70843392.0,8059842.0,532908.0,3745251.0,643674.0,2365802.0,713278.0,26343971.0,20916427.0,911728.0,1243095.0,3272721.0,1126236.0,35313341.0,19249181.0,-351910.0,11713734.0,293062.0
Bad,16.982000350952152,12.872900009155273,14.909299850463867,14.191100120544435,96549746.0,9.954076766967773,6791338.0,4585296.0,864936.0,234831.4893544922,1954982.0,1360889.0,34891.0,369598.0,4139147.2341552195,1305337.0,638.0,39308.0,155705.0,51180.0,29448.0,6791338.0,1822378.0,73058.0,154501.0,55940.0,544506.0,921234.0,1916210.0,1394837.0,185398.0,264395.0,71580.0,177897.0,2874853.0,2350012.0,16229.0,508612.0,158877.20609921595
Bad,25.888900756835927,19.46529960632324,23.326400756835927,24.22920036315918,186676800.0,18.39866828918457,29063027.0,12060600.0,1660525.0,3410424.2728167623,10289410.0,2336809.7358038984,350619.5794293221,110665.0,3938436.872439046,42232.0,810061.0,1363036.0,88285.0,695578.0,13934938.0,29063027.0,6539774.0,189499.76341850212,2156560.0,601771.0,3244736.0,457707.0,11453799.0,9682692.0,1295912.6905049738,273067.0,1482174.0,3650397.0,7419056.0,2500000.0,-92755.0,5000007.0,182388.2168385911
Bad,14.399999618530273,11.520000457763672,13.050000190734865,11.779999732971193,124042200.0,11.596311569213867,61472408.0,20283501.0,2872095.0,1798506.0,4818527.0,9311613.0,1180885.0,301874.0,4144638.180839629,359819.0,2334000.0,2119433.0,1331119.0,21694405.0,13281214.0,61472408.0,7560429.0,779608.0,3506687.0,724063.0,1949579.0,530451.0,20703773.0,16515699.0,616386.0,1156888.0,2414799.0,1766707.0,31441498.0,19249181.0,-223039.0,10738301.0,784308.0
Bad,76.44000244140625,48.15999984741211,73.7699966430664,48.7599983215332,46055900.0,61.12126541137695,42268000.0,19622001.0,5414000.0,1308639.2245494174,4136000.0,8617000.0,1100000.0,124000.0,4163142.323831957,717000.0,568000.0,3687000.0,504000.0,10192000.0,6581000.0,42268000.0,20199999.0,914000.0,10791999.0,768000.0,4247000.0,1823000.0,8275000.0,4389000.0,643000.0,1195000.0,1395000.0,3425000.0,10368001.0,6806000.0,300000.0,3185000.0,171000.0
Bad,9.1899995803833,6.28000020980835,7.6599998474121085,6.369999885559082,146864333.33333334,7.314352989196777,30773684.0,8847521.0,2117064.0,939534.0,1505040.0,3690850.0,936451.415847037,595033.0,4114519.5657060277,109932.0,1955105.0,801107.0,1187252.0,15463182.0,2387638.0,30773684.0,4790453.0,316975.0,1987409.0,136022.0,1694786.0,514244.0,6948744.0,5064758.0,121706.0,93962.18981285636,1762280.0,2096268.0,16938219.0,12150000.0,322149.0,3699154.0,294051.0
Bad,13.68000030517578,10.40999984741211,12.18000030517578,11.0600004196167,66404029.0,10.319948196411133,13420612.0,8643734.0,919160.0,353278.0,4192870.0,3031736.0,112346.0,26732.0,4149377.1234982414,789648.0,18.0,266908.0,694614.0,171442.0,100768.0,13420612.0,4059614.0,100997.0,312034.0,232678.0,1301419.0,1806720.0,2993153.0,2573801.0,229861.30786465167,36785.0,382567.0,708754.0,5659091.0,3060863.0,104825.0,2560282.0,269535.0865947824
